Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,EducationLevel,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,LoanPurpose
60,20453,606,Employed,14570,12,Master,3,289,0.3981776202560014,0.2422240490483801,0,0,25,28,Debt Consolidation
22,18600,590,Unemployed,15062,84,Associate,1,304,0.0339022578200424,0.3996427597880613,0,1,26,27,Debt Consolidation
45,57650,627,Employed,19124,48,Bachelor,0,269,0.491557359083743,0.6615942012163358,0,0,17,16,Education
36,20596,596,Self-Employed,15943,36,High School,1,782,0.610901482075347,0.4085801396989638,0,0,23,20,Auto
33,18229,501,Employed,49357,60,Bachelor,1,398,0.3842681961858298,0.3536654224803274,0,0,19,1,Home
35,20175,595,Employed,26620,48,Bachelor,4,527,0.3379636114359396,0.0792439035663182,0,0,26,19,Home
41,61776,520,Employed,14694,48,Master,4,365,0.4100310980369726,0.4176202289421865,0,1,18,19,Education
52,44091,659,Employed,36888,24,Bachelor,0,333,0.0797156140832907,0.2866775485947127,0,0,26,2,Auto
29,34391,489,Employed,8286,48,Associate,0,465,0.5178169445814284,0.1550818594044472,0,0,13,19,Education
18,47544,561,Employed,33756,48,High School,0,222,0.4345874506627669,0.2392703491407181,0,0,16,18,Education
43,52155,557,Employed,13224,24,Associate,1,867,0.2322886561527757,0.1377427025429049,0,0,20,27,Auto
30,43162,626,Employed,7244,24,Bachelor,0,156,0.2912221329781784,0.5964614746506173,0,0,18,5,Home
54,26424,542,Employed,53427,60,Master,4,292,0.0702246003137198,0.1592012332617431,0,0,24,12,Education
29,93997,594,Employed,24069,48,Associate,0,630,0.2967203964278401,0.2342127878564064,0,0,26,1,Debt Consolidation
38,57214,478,Employed,44042,48,Bachelor,0,181,0.564546738647873,0.2448901174689296,0,0,29,7,Debt Consolidation
61,79077,509,Self-Employed,27179,24,High School,1,523,0.4169011548845065,0.428877023799254,0,0,30,23,Debt Consolidation
36,48975,553,Employed,37131,36,Associate,1,363,0.2027568339956791,0.1972196510355638,0,0,26,25,Debt Consolidation
46,66472,620,Employed,28189,84,Bachelor,3,165,0.4536112584224584,0.3041466822333181,0,0,19,8,Auto
39,55070,541,Employed,18808,96,Associate,2,211,0.2821495082405581,0.0632903768267907,0,1,28,19,Auto
31,76620,609,Employed,50148,60,Bachelor,1,1087,0.2701667560660691,0.2060073825765208,0,0,18,5,Home
57,127311,545,Employed,20471,48,Master,3,414,0.2983207764951767,0.3353827694114659,0,0,19,25,Home
50,86513,634,Employed,9121,12,Bachelor,0,348,0.0657122982402044,0.2682412692487796,0,0,27,27,Auto
42,98184,607,Employed,18957,84,Bachelor,4,212,0.1089156562534241,0.4331373591209343,0,0,32,16,Debt Consolidation
41,38150,547,Employed,26250,48,High School,0,404,0.6825266524136746,0.2029648527559069,0,0,19,7,Other
18,54804,580,Employed,22223,108,High School,3,181,0.5995075954571897,0.2946594788096645,0,0,26,29,Home
33,18244,525,Employed,14816,12,Associate,2,315,0.11841080948817,0.0841691467807329,0,0,28,27,Education
63,52188,660,Employed,13672,108,Bachelor,1,458,0.2588887304582041,0.2316418200546843,0,0,19,9,Auto
40,39884,549,Employed,37711,24,High School,1,138,0.1241139581862474,0.6404589478056142,0,0,24,20,Auto
34,26245,580,Self-Employed,18340,24,Associate,1,636,0.3339804529195963,0.555318997164865,0,0,20,23,Education
36,35542,614,Employed,14225,120,Master,3,760,0.0213096935487243,0.2307902191902804,0,0,25,23,Education
53,43809,520,Employed,16440,72,High School,1,216,0.4433831063729061,0.5781399170296188,0,0,24,18,Auto
42,41438,626,Employed,15947,48,High School,0,235,0.1953787916983939,0.3053675583875553,0,0,19,1,Home
41,34534,549,Self-Employed,23652,60,Bachelor,1,694,0.3725566463000532,0.1247432896447278,0,0,21,24,Education
30,27082,558,Employed,22496,48,Bachelor,3,372,0.2349917308392376,0.1537182788072039,0,0,11,7,Debt Consolidation
18,26541,485,Employed,15261,108,High School,0,244,0.5813040981807591,0.2151990478978751,0,0,23,4,Other
34,54304,600,Employed,22490,96,High School,0,441,0.377923917421504,0.4550370118985734,0,0,27,3,Education
34,64419,587,Unemployed,22843,36,Master,1,270,0.3934412860135833,0.1916412442432524,0,0,18,24,Debt Consolidation
30,45155,539,Self-Employed,28870,36,Master,0,287,0.4541459889332074,0.5099579286922589,1,0,22,18,Home
51,130003,632,Employed,34551,60,Associate,0,197,0.1267645284447827,0.2804223257041809,0,0,28,12,Debt Consolidation
44,36334,587,Employed,32910,12,Bachelor,2,257,0.3697516834053642,0.45054610920808,0,0,23,21,Education
44,50434,605,Employed,13600,60,Bachelor,1,308,0.4041783139854988,0.4597196526178503,0,0,18,28,Education
53,118872,633,Employed,15555,48,Bachelor,3,566,0.1606371716249461,0.084763975250957,0,0,26,1,Home
34,83336,600,Employed,37793,36,Master,0,635,0.4310634275251024,0.4308139138376453,0,0,21,11,Home
51,35798,619,Employed,19208,60,Bachelor,2,574,0.4184993978526128,0.0826426587527531,0,0,23,10,Debt Consolidation
80,69622,687,Employed,16969,36,Bachelor,2,407,0.3757724520878934,0.4247692005535299,0,0,32,25,Education
31,72939,605,Employed,27799,72,Bachelor,2,339,0.159089477151982,0.3656105025791299,0,0,20,16,Auto
18,73538,573,Employed,40563,12,Master,0,698,0.0458731468887218,0.1366445642555215,0,0,23,15,Education
28,22262,537,Employed,19339,36,High School,1,160,0.2670203194088403,0.4210452126160014,0,0,21,18,Auto
60,47841,561,Employed,8950,36,Associate,5,415,0.3887932951939389,0.5664213228165326,0,0,28,21,Debt Consolidation
28,65027,539,Self-Employed,40657,48,High School,0,590,0.2048367433064858,0.3885321076861452,0,0,25,29,Debt Consolidation
24,37727,506,Employed,73349,96,Associate,5,87,0.5152958151897118,0.3652429906188241,0,0,32,26,Debt Consolidation
26,186825,539,Employed,17363,36,Associate,4,702,0.3691579800792271,0.3491718294690883,0,1,18,5,Education
25,41252,578,Employed,12578,60,Associate,2,597,0.2311955095895514,0.5910343918742909,0,0,24,24,Debt Consolidation
39,43020,573,Employed,42916,72,Master,2,282,0.2475640547120979,0.2012947123513393,0,0,30,2,Debt Consolidation
18,37133,506,Employed,31747,12,Master,3,695,0.534879258017949,0.1229478546433581,0,0,27,9,Education
54,120022,652,Employed,15139,48,Bachelor,3,763,0.1223034073505131,0.4162526809152979,0,0,24,17,Home
36,53270,472,Employed,23687,84,Bachelor,0,586,0.3258846873164692,0.1327185780605415,0,1,23,9,Debt Consolidation
35,49254,586,Employed,6790,72,Bachelor,4,540,0.2489149227847671,0.3445738824367383,0,0,16,16,Home
23,34368,460,Employed,26856,48,Bachelor,1,267,0.1275781433480746,0.428589404572723,0,1,11,22,Debt Consolidation
21,21676,615,Employed,22349,120,Master,1,201,0.0968053218632427,0.461338485173016,0,0,17,20,Other
50,23453,570,Employed,14965,96,Bachelor,3,533,0.0938251855715098,0.192538168837808,0,0,31,17,Other
26,33091,463,Employed,18282,24,Master,1,426,0.412988728984738,0.3163576315854061,0,0,25,24,Debt Consolidation
39,87199,566,Employed,26073,36,Bachelor,1,1153,0.1503046989682659,0.2539883717615526,0,0,15,24,Auto
48,97565,598,Unemployed,20507,24,Bachelor,0,423,0.1310304101430428,0.1664778874525087,0,0,28,29,Auto
34,15000,614,Employed,13040,48,Bachelor,0,716,0.5933063593733185,0.3711165504833708,0,1,21,21,Home
18,33605,575,Employed,21523,24,Bachelor,2,563,0.3087501384823516,0.3815025471499567,0,1,28,7,Home
46,48422,597,Employed,47532,96,Associate,0,520,0.300924752060872,0.337663477802628,0,0,17,15,Home
23,33836,575,Employed,27392,36,Associate,1,579,0.0752890082955979,0.3449972167496393,1,0,22,12,Auto
32,58240,532,Employed,22602,60,High School,2,305,0.3022175666769309,0.1549109393819547,1,0,24,19,Other
18,112542,504,Employed,44391,60,Bachelor,2,240,0.720288495054653,0.2194805697230616,0,0,25,6,Home
33,58945,613,Employed,20655,12,Master,2,553,0.3094633837222477,0.2253701475688647,0,0,31,4,Home
31,45657,608,Employed,18719,72,Bachelor,2,376,0.1470196284268035,0.2668796128130433,0,0,20,10,Education
47,38623,565,Employed,13995,84,Associate,2,270,0.6006572029154172,0.3953348368965511,0,0,22,19,Auto
56,49965,636,Employed,19791,108,High School,0,306,0.1673390169075086,0.1268145787501501,0,0,22,26,Home
49,43945,568,Self-Employed,24896,60,Doctorate,1,262,0.5367590791490369,0.2811789975872155,0,0,29,26,Auto
46,61286,663,Employed,7750,60,Master,3,448,0.3057883929583147,0.3160418659945495,0,0,16,5,Auto
44,134055,519,Employed,35712,60,High School,2,250,0.3168647138855398,0.2770685690756284,0,0,21,23,Education
47,15000,599,Employed,45967,60,High School,0,323,0.4563316375120758,0.1621224746649048,0,1,18,13,Home
25,45701,504,Employed,19834,120,Bachelor,0,654,0.1303304768301404,0.2511729261640234,0,1,23,28,Debt Consolidation
61,119434,606,Employed,15073,48,Master,1,535,0.1229317669390437,0.5710608719238953,0,0,17,8,Home
19,57523,537,Employed,31208,24,High School,0,915,0.2038208594330932,0.2558747918903545,0,0,20,5,Debt Consolidation
64,93957,612,Self-Employed,14304,36,Master,3,560,0.3807462990830264,0.448849237716649,0,1,29,14,Debt Consolidation
47,77152,538,Employed,36893,60,High School,2,998,0.375059182340647,0.1895152078997834,0,0,23,10,Debt Consolidation
55,56963,568,Unemployed,38379,36,High School,2,503,0.2318492634455727,0.121428741778319,0,0,20,5,Home
36,53112,616,Employed,18197,36,Bachelor,1,762,0.2702697862281451,0.5887108533892382,0,0,24,18,Debt Consolidation
18,40690,496,Employed,19386,48,Associate,1,353,0.1514993129694972,0.1605876115784312,0,0,24,10,Education
60,97702,602,Employed,17756,36,High School,0,303,0.2297455212282407,0.5453087965591217,0,0,27,16,Education
30,65391,551,Employed,20813,12,Bachelor,0,515,0.1100926989461888,0.1132588825922085,0,0,23,14,Education
47,39712,627,Employed,26520,72,Bachelor,3,265,0.351722549385124,0.0540957105447806,0,0,21,19,Debt Consolidation
58,51123,463,Employed,22852,72,Bachelor,4,385,0.2185321505392357,0.2621415210796595,0,0,16,28,Auto
43,79624,640,Unemployed,12946,72,Bachelor,3,524,0.3958493844884053,0.0036776607357765,0,0,23,18,Education
42,62117,522,Employed,29281,108,Associate,1,214,0.2149922200310436,0.3764980643820864,0,0,30,10,Auto
68,71477,654,Employed,15132,60,High School,0,803,0.7444636171650212,0.4807492526568898,0,0,21,29,Auto
45,41149,525,Employed,17918,72,High School,3,270,0.0978132624869066,0.0435164759961464,0,1,22,11,Education
35,138465,599,Employed,15458,48,Bachelor,1,500,0.2099556921667492,0.2829874327046059,0,0,15,20,Debt Consolidation
46,30412,500,Employed,29384,24,High School,1,561,0.2276251745946986,0.1002504859359816,0,0,26,24,Home
35,36231,613,Employed,31908,60,Associate,3,256,0.5436860333122391,0.450292315975783,0,0,27,9,Debt Consolidation
30,16926,582,Employed,12048,24,High School,1,344,0.120405106818697,0.3388696236536012,0,0,27,23,Home
21,25580,576,Self-Employed,16072,60,Bachelor,1,337,0.4084050191182429,0.4781124841524296,0,0,16,14,Home
24,23706,558,Employed,15620,48,High School,5,302,0.4948985721970377,0.1457278963677876,0,0,22,8,Education
47,38352,574,Employed,18732,36,Bachelor,2,134,0.417114634328935,0.3204849739987188,0,0,22,15,Auto
50,49889,598,Employed,14911,120,High School,0,1329,0.2682158327201521,0.4550204660264874,0,1,31,11,Home
27,22625,631,Self-Employed,10892,12,Bachelor,0,740,0.2013406068555407,0.2305171315625985,0,0,24,7,Debt Consolidation
29,38883,492,Self-Employed,24177,48,Bachelor,2,287,0.4598751707427987,0.131979657605919,0,0,21,21,Home
59,55537,663,Unemployed,14809,24,Bachelor,0,730,0.5396584217298289,0.3884800117275092,0,0,17,24,Auto
44,56507,521,Employed,29735,120,Master,0,511,0.4251426790330578,0.2447770068208918,0,0,27,17,Debt Consolidation
49,48399,564,Employed,19629,48,Bachelor,0,346,0.2845530444179331,0.2145117695194217,0,0,18,19,Home
46,20706,574,Employed,14887,72,High School,0,457,0.1819472339955166,0.5310173960613862,0,0,23,18,Auto
42,15000,545,Employed,17923,48,High School,0,345,0.1383659193386962,0.4823266502615013,0,0,27,14,Other
77,83385,606,Employed,59318,60,Bachelor,3,201,0.2046120446309844,0.2032441946306551,0,0,25,9,Other
48,29091,633,Employed,34324,96,Bachelor,0,548,0.4587341716163097,0.3082382009693693,0,0,24,21,Education
28,103920,575,Employed,15307,36,Bachelor,3,209,0.2559274569797566,0.2622503672534769,0,0,31,8,Debt Consolidation
18,48150,524,Employed,24343,60,Bachelor,4,299,0.2986375197337387,0.2779303084629436,1,1,22,18,Home
25,48228,570,Employed,17150,72,Bachelor,2,571,0.0319888860559503,0.1376156638744416,0,0,31,14,Home
40,48122,521,Employed,17152,48,Bachelor,4,509,0.5176636662273284,0.4555301131110614,0,0,18,15,Debt Consolidation
35,72408,637,Unemployed,15370,36,Bachelor,2,575,0.1259182229077688,0.3414275440822691,0,0,17,13,Home
18,117959,546,Unemployed,16899,24,Master,0,233,0.0724867248836608,0.283831143280098,0,0,23,4,Education
46,39588,546,Employed,28039,60,High School,1,1013,0.4408460862580227,0.2610744385278891,0,0,22,7,Home
33,55383,565,Employed,9093,48,Associate,3,419,0.3080942448964131,0.0936257148249453,0,0,18,21,Auto
28,65992,535,Employed,16744,36,Master,0,374,0.3065305081878041,0.2975823949809246,0,0,26,15,Home
37,90770,558,Employed,31377,72,High School,1,347,0.4112990749405402,0.2795934659686128,0,0,36,6,Auto
50,181012,596,Employed,24456,36,High School,0,282,0.2350119325189694,0.4207692080085863,0,1,17,7,Debt Consolidation
28,31302,569,Employed,28257,60,High School,0,1234,0.352900440462856,0.2684753113967079,0,0,19,8,Home
44,23117,522,Self-Employed,13109,36,Bachelor,5,290,0.218728030256377,0.1168756932696497,0,0,32,13,Auto
42,44127,610,Unemployed,17245,60,Master,2,537,0.1144179284006524,0.4235885691485628,0,0,26,27,Home
59,66010,660,Employed,24265,36,Bachelor,2,437,0.1223507225692116,0.2604269426580553,0,0,19,26,Home
28,71152,596,Employed,8435,24,Bachelor,0,602,0.6032909560192412,0.5604784511886488,0,0,24,18,Education
30,34593,511,Employed,22462,96,Bachelor,0,425,0.2955530465573908,0.7934206669433894,1,0,30,26,Debt Consolidation
62,71729,522,Employed,31200,36,Associate,1,532,0.4467554695135028,0.2864693151498287,0,0,18,15,Debt Consolidation
36,26738,526,Employed,12200,24,High School,3,525,0.1044221158260632,0.4234854237941134,0,0,22,7,Other
32,75870,607,Employed,12543,60,Associate,1,451,0.3468969469701234,0.171838212166448,0,0,28,1,Home
34,46498,538,Employed,44498,24,Bachelor,1,295,0.2838331756501622,0.0539206688585611,0,0,29,20,Auto
30,54406,603,Employed,11338,60,Master,3,362,0.4120667273414155,0.1006638650729912,0,0,25,15,Debt Consolidation
49,60713,646,Employed,29512,36,Bachelor,4,90,0.3221085417554302,0.6495288321363559,0,0,24,9,Other
40,83614,632,Employed,40534,60,Doctorate,1,204,0.5289653362568901,0.2045351872728338,0,1,24,14,Home
45,70572,660,Employed,19708,60,Master,1,150,0.2175206957617459,0.1616795575726358,0,0,26,20,Auto
34,33129,605,Employed,13656,12,Master,4,348,0.2845254359958481,0.2769453417830768,0,0,27,15,Debt Consolidation
59,21692,544,Employed,38885,24,Bachelor,0,336,0.126979218738653,0.1659123688724118,0,0,27,15,Home
18,63660,575,Self-Employed,10133,60,Master,3,337,0.3680463793622207,0.0517439024520516,0,0,26,16,Home
29,22611,546,Unemployed,16934,60,High School,1,327,0.6967206072664399,0.2018355874916908,0,0,17,21,Debt Consolidation
36,25229,627,Employed,18313,60,Bachelor,1,398,0.2169469595484935,0.439501020128426,0,0,24,16,Home
52,25971,634,Employed,23879,36,Master,0,363,0.2620218570982552,0.2186688079534517,0,0,26,7,Auto
72,128055,644,Employed,12331,60,Bachelor,0,832,0.1187878757803831,0.5198887076618496,0,0,31,21,Auto
46,42780,507,Employed,16127,60,Bachelor,3,415,0.3638691223477013,0.3583148669386539,0,0,24,23,Education
33,88447,615,Employed,33413,36,Associate,3,565,0.2162276469292896,0.2124926329796122,0,0,25,8,Auto
45,51204,557,Self-Employed,35298,60,Master,1,544,0.0900015566539601,0.6151772630803187,0,1,24,19,Debt Consolidation
30,63120,485,Employed,13756,36,Associate,1,246,0.2361477282546077,0.1989290405000451,0,0,19,18,Home
40,30824,624,Employed,24510,48,High School,1,355,0.4525706227538591,0.3226130386464628,0,0,17,18,Debt Consolidation
35,68601,496,Employed,23044,84,Doctorate,4,522,0.1476012419344806,0.0808744342733953,0,0,19,16,Auto
33,29174,572,Employed,21539,48,Doctorate,1,396,0.0396240940139266,0.4176339054714467,0,0,29,10,Home
72,63734,677,Employed,9939,60,Master,0,425,0.3313249532413292,0.2371937283610308,0,0,32,14,Home
48,24067,566,Employed,31597,12,Bachelor,0,397,0.055566621707675,0.3081787512649656,0,1,33,23,Auto
55,46073,584,Unemployed,50439,36,Master,1,178,0.2825139993689582,0.2766095148722141,0,0,16,1,Other
46,118064,651,Employed,9939,36,Associate,4,556,0.1601422773306658,0.189254452888625,0,0,30,24,Auto
39,35092,495,Employed,39988,84,High School,2,452,0.0755144506101982,0.3556145396979576,0,0,23,25,Other
38,64373,569,Employed,21722,48,High School,1,183,0.2985470193125585,0.3191571612352163,0,0,23,18,Home
45,62037,584,Employed,65447,84,Bachelor,1,287,0.4212633666660857,0.2128600848605994,0,1,18,19,Other
36,31729,446,Employed,20120,48,Bachelor,1,335,0.645747996653085,0.3010692793015913,0,1,18,17,Home
37,50032,547,Unemployed,14856,24,Doctorate,3,640,0.264718229172158,0.0581605630577051,0,0,22,5,Auto
30,27374,580,Self-Employed,10165,48,Bachelor,2,469,0.3757517961680582,0.0970544939881557,0,0,25,10,Auto
33,15000,589,Employed,14906,36,Associate,2,348,0.3449697700503012,0.1673060375482213,0,0,31,17,Debt Consolidation
35,80434,589,Employed,9487,48,Bachelor,3,167,0.416872812851266,0.136922711066628,0,0,25,25,Home
47,46075,626,Employed,27890,36,Master,2,634,0.1337057189910193,0.2259632140392771,0,0,20,22,Home
62,75627,594,Employed,20627,84,Bachelor,2,238,0.2337718247388346,0.4039934096530265,0,1,21,15,Education
25,96144,591,Unemployed,17918,72,Master,2,264,0.3861052126762568,0.3725922594664552,0,0,20,17,Debt Consolidation
28,32588,613,Employed,22203,36,Associate,1,378,0.0802704109164191,0.1790220301868499,1,0,23,1,Auto
42,88969,549,Employed,59693,24,Master,0,358,0.4312845696058582,0.4900331170420539,0,0,24,25,Education
46,29822,609,Employed,20290,72,Doctorate,5,502,0.064469431152272,0.4290205276475238,0,0,17,10,Home
26,70317,607,Employed,44861,36,Associate,0,353,0.3828067150584592,0.4660247453944386,0,1,22,20,Debt Consolidation
43,23019,621,Employed,19746,48,High School,0,615,0.463713705376698,0.6485151617262714,0,0,31,22,Home
19,16898,590,Unemployed,18965,36,Bachelor,1,287,0.7328050830066584,0.1743655717445155,0,0,23,13,Auto
44,75221,635,Employed,16281,84,Associate,1,528,0.3527885870615266,0.3195876469490771,0,0,23,5,Home
29,62017,521,Employed,28407,48,High School,2,688,0.3595794933282517,0.0279742492251736,0,0,19,23,Debt Consolidation
44,39229,592,Employed,16519,72,Doctorate,2,160,0.2326998450796244,0.1262911431205625,0,0,18,6,Other
47,63522,593,Employed,17588,84,Bachelor,0,456,0.0778404388017383,0.1243258860010256,0,0,28,22,Home
40,49944,599,Employed,40046,12,Associate,2,711,0.5270835427230524,0.5007096635020994,0,1,27,15,Education
54,26560,625,Employed,14117,48,Bachelor,1,282,0.0820689524845962,0.1129226182360501,0,0,22,18,Auto
22,33305,528,Employed,20265,24,Associate,3,722,0.5320938707448941,0.2020326459674724,1,0,24,1,Home
39,29433,619,Employed,31284,60,High School,1,492,0.2254545724608154,0.3887940814687863,0,0,38,1,Debt Consolidation
43,44600,585,Self-Employed,34392,60,Bachelor,1,341,0.4247341362565239,0.1493800392386461,0,0,24,8,Home
18,28924,535,Employed,22117,72,Associate,1,405,0.3323667922925208,0.0473331125279421,0,0,20,25,Auto
